"Date","Flow","Conc","Rainfall","ET"
2003-03-07,49.9820587506294,111.78051389775,0,0.14
2003-03-08,53.8410103735924,112.354198276038,0.015,0.14
2003-03-09,56.380802046299,112.477618260305,0.01,0.14
2003-03-10,61.4330238375664,112.986177256022,0.025,0.115
2003-03-11,57.8395352931023,112.602358708493,0,0.1
2003-03-12,70.5303753190041,113.554767439799,0,0.12
2003-03-13,74.9883990707397,113.455582734326,0.39,0.14
2003-03-14,56.0433764123917,111.471145892863,0.39,0.14
2003-03-15,36.461199092865,107.914675496058,0.105,0.13
2003-03-16,55.9764745168686,110.490256854178,0.395,0.13
2003-03-17,67.6580702133179,110.744710366983,1.025,0.14
2003-03-18,116.254587035179,112.909762421062,0.01,0.15
2003-03-19,150.767012255669,113.88204751112,0.02,0.145
2003-03-20,139.998583637238,113.702915622772,0,0.12
2003-03-21,129.842158279419,113.488641874516,0.185,0.14
2003-03-22,122.750842986107,113.096719794232,0.21,0.14
2003-03-23,129.28645962429,113.228843216109,0.21,0.13
2003-03-24,138.619456150055,113.343680057722,0.14,0.15
2003-03-25,142.864546873093,113.490293824661,0,0.165
2003-03-26,137.648298094749,113.454815137752,0,0.13
2003-03-27,128.374184648514,112.848890644254,1.46,0.135
2003-03-28,158.86978458786,113.568885617576,0.695,0.145
2003-03-29,193.470857879639,114.174533874426,0,0.14
2003-03-30,209.594017962456,114.399911128055,0.005,0.175
2003-03-31,191.98251536274,114.170870159147,0,0.16
2003-04-01,176.53095318222,183.496790429125,0,0.16
2003-04-02,162.155244738579,182.501995057649,0,0.16
2003-04-03,148.909512862206,181.398059486295,0.01,0.15
2003-04-04,135.505146789551,180.404079840276,0,0.145
2003-04-05,124.043491350174,179.241717403926,0,0.16
2003-04-06,113.699729963303,178.498274933762,0,0.145
2003-04-07,104.421155104637,177.356859560752,0,0.13
2003-04-08,96.6753764047623,176.50925181867,0,0.13
2003-04-09,87.2098941040039,174.658072605056,0.08,0.15
2003-04-10,82.2701399841309,173.603344034181,0.1,0.16
2003-04-11,77.144572725296,172.636500836828,0,0.15
2003-04-12,76.6276651849747,172.627616035505,0,0.17
2003-04-13,67.9303948602676,171.033059880617,0,0.18
2003-04-14,71.8594975004196,172.779777169654,0,0.19
2003-04-15,87.0327248010635,177.109255197755,0.005,0.15
2003-04-16,85.6580097932816,176.913813260394,0.18,0.155
2003-04-17,92.7089876394272,177.974119872503,0.05,0.16
2003-04-18,70.8495732040405,173.133576663862,0.01,0.15
2003-04-19,74.950427438736,175.011927388926,0,0.15
2003-04-20,87.6074131956101,177.987857196675,0,0.13
2003-04-21,92.0537442216873,179.596279135625,0.005,0.15
2003-04-22,105.185050069809,181.396268710718,0,0.18
2003-04-23,116.172155792236,183.268004133767,0,0.165
2003-04-24,118.635182502747,183.955976435584,0,0.17
2003-04-25,121.094206458569,184.188749642491,0,0.155
2003-04-26,126.161599515915,183.302485424543,1.26,0.15
2003-04-27,62.3057346963882,166.166642598033,0.365,0.155
2003-04-28,113.847989488602,178.658860114326,0.17,0.14
2003-04-29,137.146212568283,181.318467022496,0.04,0.135
2003-04-30,137.95533433342,181.782273992104,0.015,0.13
2003-05-01,128.535605667114,143.699203255984,0.04,0.16
2003-05-02,118.434016618729,143.35098346067,0.025,0.17
2003-05-03,108.501411104202,142.631998838811,0,0.17
2003-05-04,102.90298248291,142.438176807216,0,0.175
2003-05-05,92.0177728118896,141.545851427764,0,0.15
2003-05-06,83.7829415521622,140.810189265014,0,0.15
2003-05-07,77.0857446517944,140.319523169144,0,0.16
2003-05-08,71.7236586313248,139.862201421539,0.015,0.16
2003-05-09,64.3884552698135,138.643558899685,0,0.155
2003-05-10,59.182983215332,137.859388975426,0,0.17
2003-05-11,54.5405114450455,136.993566516999,0,0.17
2003-05-12,49.0037055778503,135.834379795825,0,0.18
2003-05-13,45.1977931718826,134.932278642231,0,0.17
2003-05-14,42.7588949613571,134.225513645608,0,0.16
2003-05-15,37.8916052360535,132.720537422332,0.02,0.17
2003-05-16,35.0376835970879,130.962905398393,0,0.165
2003-05-17,33.5315102920532,129.639122132672,0.42,0.16
2003-05-18,64.8417001638412,139.975900015461,0.19,0.15
2003-05-19,118.481993190765,145.329092767866,0.085,0.16
2003-05-20,119.091183345318,145.319333151633,0.02,0.16
2003-05-21,119.658540613174,145.599672218035,0,0.15
2003-05-22,116.910476999283,145.291628862025,0.285,0.15
2003-05-23,54.5401467761993,135.186141059803,0.765,0.16
2003-05-24,100.689176282883,140.887922137197,1.135,0.17
2003-05-25,179.979572965622,145.326616609428,0.615,0.17
2003-05-26,216.230686950684,146.437295322992,0.16,0.175
2003-05-27,225.51513180542,146.6150576389,1.1,0.185
2003-05-28,257.6900050354,147.145154245005,0.565,0.16
2003-05-29,319.789346492767,148.009536271044,0.67,0.155
2003-05-30,342.893948604584,148.254388450405,0.025,0.19
2003-05-31,341.342678501129,148.278380421713,0,0.19
2003-06-01,351.362055843353,147.290939198524,0.06,0.175
2003-06-02,277.006443840027,146.336766393772,0.025,0.185
2003-06-03,262.353388183594,146.120816204812,0.01,0.18
2003-06-04,240.892715732574,145.665273556261,0.54,0.165
2003-06-05,224.457821411133,145.242571567745,0.345,0.175
2003-06-06,245.326700313568,145.662961025697,0.325,0.17
2003-06-07,255.03627563858,145.872667021964,0.015,0.15
2003-06-08,266.66558914566,146.041208138154,1.14,0.17
2003-06-09,274.108549201965,146.057892350426,0.41,0.175
2003-06-10,300.120602870941,146.477663041758,0.455,0.165
2003-06-11,302.240792877197,146.50847017122,0.19,0.17
2003-06-12,301.078684501648,146.529386309669,0.045,0.17
2003-06-13,287.531437221527,146.362796824019,0.015,0.15
2003-06-14,265.449011871338,146.022954429357,0.035,0.15
2003-06-15,246.212338954926,145.681194161616,0.05,0.165
2003-06-16,233.025308444977,145.415527146385,0.09,0.15
2003-06-17,219.977654819489,145.115957490903,0.035,0.14
2003-06-18,212.962573123932,144.892957255635,0.525,0.17
2003-06-19,223.296012817383,145.109992428652,0.38,0.175
2003-06-20,237.934654109955,145.413151814857,0.435,0.16
2003-06-21,239.319533267975,145.354359772464,0.56,0.15
2003-06-22,267.841111690521,145.916241250503,0.205,0.17
2003-06-23,274.597752803803,146.057472601464,0.32,0.14
2003-06-24,283.180132358551,146.220963024162,0.12,0.145
2003-06-25,282.88754315567,146.270163464676,0,0.17
2003-06-26,264.284512393951,145.999526867328,0,0.17
2003-06-27,242.293807739258,145.591254734232,0.035,0.17
2003-06-28,223.565443943024,145.214810607154,0.005,0.17
2003-06-29,204.837340301514,144.726837077757,0,0.145
2003-06-30,187.250709747314,144.191979904541,0,0.15
2003-07-01,173.110906406403,133.358676022765,0.035,0.16
2003-07-02,158.638038618088,132.867283732496,0.03,0.165
2003-07-03,148.512229278564,132.471337772313,0.115,0.17
2003-07-04,136.775142839432,131.923811596207,0.01,0.16
2003-07-05,128.895934463501,131.50546086639,0.2,0.155
2003-07-06,120.586200670242,130.970275865734,0.345,0.14
2003-07-07,118.282384235382,130.822651070339,0.055,0.14
2003-07-08,113.600891399384,130.508496789933,0,0.15
2003-07-09,107.984320632935,130.088308076521,0,0.16
2003-07-10,100.863598894119,129.473990148543,0,0.16
2003-07-11,91.2587057361603,128.490447765735,0,0.15
2003-07-12,83.4356984767914,127.606378528857,0.005,0.14
2003-07-13,77.0407894668579,127.106664287878,0.01,0.15
2003-07-14,71.0762804946899,126.568030320206,0.01,0.16
2003-07-15,65.9857828922272,125.518776427192,0.415,0.18
2003-07-16,66.0174626312256,125.28579225586,0.145,0.17
2003-07-17,72.6797145175934,126.366143307649,0.25,0.16
2003-07-18,73.3605233840942,126.583228187495,0.045,0.15
2003-07-19,79.5653018798828,127.643584089955,0.075,0.16
2003-07-20,75.1944273586273,127.265121606299,0.04,0.16
2003-07-21,71.3689135742188,126.457370950969,0.415,0.165
2003-07-22,70.4625175094604,125.508646025919,0.73,0.18
2003-07-23,85.1290003643036,127.712557791552,0.195,0.18
2003-07-24,92.9897584819794,128.664100346209,0.455,0.16
2003-07-25,104.068805433273,129.750372772683,0.17,0.175
2003-07-26,106.291318098068,129.949808466748,0.06,0.15
2003-07-27,101.01323135376,129.48628848609,0.03,0.14
2003-07-28,97.2329721984863,129.123001988601,0.09,0.16
2003-07-29,90.6763113183975,128.412850521252,0.05,0.18
2003-07-30,88.3965615406036,128.10735556144,1.255,0.18
2003-07-31,122.73731726265,131.022738578191,0.66,0.175
2003-08-01,159.923722839355,147.344003914945,0.04,0.17
2003-08-02,184.58085168457,148.067091984113,0.485,0.16
2003-08-03,181.738820371628,147.911621757619,0.58,0.16
2003-08-04,204.202418182373,148.353443648422,1.385,0.17
2003-08-05,246.144068271637,149.038439445241,0.595,0.17
2003-08-06,280.70738768959,149.498762682231,0.255,0.16
2003-08-07,294.843312438965,149.67454519664,0.185,0.17
2003-08-08,284.868190055847,149.564617111153,0.575,0.18
2003-08-09,285.446315917969,149.465130873487,0.85,0.175
2003-08-10,310.914406007767,149.681933686836,0.355,0.175
2003-08-11,342.558153100967,149.962405090049,0.21,0.18
2003-08-12,335.157566947937,149.930587344903,0,0.17
2003-08-13,324.53990026474,149.887641742972,0.14,0.16
2003-08-14,304.594536687851,149.638211751032,0.945,0.15
2003-08-15,316.019081142426,149.731791588039,0.035,0.14
2003-08-16,333.12614458847,149.947002200962,0.035,0.15
2003-08-17,313.477220420837,149.811999243508,0.035,0.16
2003-08-18,289.559369634628,149.592486517887,0.255,0.16
2003-08-19,270.892668306351,149.401923179163,0.095,0.17
2003-08-20,255.34719802475,149.189814360303,0.34,0.13
2003-08-21,250.61935556221,149.108282632028,0.15,0.15
2003-08-22,248.323306484222,149.118409416505,0.02,0.15
2003-08-23,236.236708589554,148.962449445936,0.035,0.155
2003-08-24,218.108828830719,148.667761945485,0.07,0.15
2003-08-25,205.93783780098,148.447790640514,0.04,0.16
2003-08-26,197.066055784225,148.287109201072,0.16,0.14
2003-08-27,186.765982975006,148.037739480925,0.055,0.14
2003-08-28,182.237445497513,147.910260826561,0.595,0.15
2003-08-29,196.137044559479,148.21931673559,0.15,0.15
2003-08-30,227.376509244919,148.903607296764,0.005,0.14
2003-08-31,217.035377319336,148.733443367275,0.005,0.14
2003-09-01,200.80038271904,174.111913727849,0.25,0.155
2003-09-02,191.929620939255,173.745572523552,0.32,0.15
2003-09-03,185.149174345016,173.410452877782,0.435,0.14
2003-09-04,206.795227416992,174.213704469605,0.24,0.14
2003-09-05,228.08619726944,174.770334864795,0.465,0.14
2003-09-06,249.529540096283,175.267415014303,0.13,0.13
2003-09-07,265.907317752838,175.629913026863,0.315,0.16
2003-09-08,258.869525596619,175.502771264666,0.105,0.16
2003-09-09,247.387753019333,175.309390359541,0,0.15
2003-09-10,230.432424806595,174.907247785096,0.145,0.145
2003-09-11,212.744017456055,174.448547030402,0.05,0.14
2003-09-12,199.44043148613,174.057284645913,0.025,0.15
2003-09-13,182.955288970947,173.48877536751,0.025,0.14
2003-09-14,169.521956760406,172.934623784846,0.075,0.14
2003-09-15,155.690954591751,172.274005175107,0.02,0.14
2003-09-16,143.892223817825,171.578260255451,0.075,0.15
2003-09-17,133.378292131424,170.890291446156,0.02,0.14
2003-09-18,123.822704681396,170.144383385836,0,0.14
2003-09-19,113.408899154663,169.185732403585,0.015,0.14
2003-09-20,105.724924987793,168.330696748956,0.04,0.12
2003-09-21,97.0498484954834,167.222265787081,0.015,0.11
2003-09-22,93.1527552547455,166.663179247317,0.015,0.12
2003-09-23,86.5788918552399,165.579007890579,0.01,0.13
2003-09-24,81.7577749195099,164.683154192108,0.16,0.135
2003-09-25,79.5787624740601,164.218770483809,0.215,0.13
2003-09-26,83.7155893554688,165.043456726043,0.165,0.13
2003-09-27,83.6574792022705,165.018676193745,0.41,0.135
2003-09-28,87.4668213825226,165.627842472591,1.01,0.14
2003-09-29,121.392658660889,169.71451999184,0.735,0.11
2003-09-30,160.742069168091,172.36999751522,0.23,0.11
2003-10-01,175.661516109467,254.874760604771,0,0.115
2003-10-02,174.348846862793,254.894722061261,0,0.125
2003-10-03,159.588435411453,253.297946607289,0.02,0.13
2003-10-04,148.045180984497,251.889189148962,0,0.12
2003-10-05,137.247468395233,250.288871247421,0,0.13
2003-10-06,125.308861936569,248.259278557164,0,0.11
2003-10-07,114.994380569458,246.132802612687,0,0.11
2003-10-08,106.045084900856,243.930888883386,0,0.13
2003-10-09,98.6405647115707,241.763661368913,0,0.13
2003-10-10,90.5088186197281,239.015560233149,0,0.12
2003-10-11,82.0660735244751,235.749217779075,0.01,0.115
2003-10-12,76.6315870752335,233.693004606203,0.005,0.11
2003-10-13,69.4101751880646,230.303451860015,0,0.12
2003-10-14,66.3433818531036,229.738347369564,0.125,0.13
2003-10-15,62.2258622894287,226.910260156232,0.025,0.13
2003-10-16,59.1542564220428,225.872073003675,0,0.135
2003-10-17,55.7207197885513,224.14341837594,0,0.11
2003-10-18,52.0156321601868,222.401679090023,0,0.11
2003-10-19,49.5937375297546,220.866973555981,0,0.11
2003-10-20,46.3466916780472,218.568604783494,0.005,0.11
2003-10-21,44.3508687324524,215.841439909681,0.085,0.11
2003-10-22,43.8148416519165,214.820900582888,0.12,0.125
2003-10-23,48.3704803199768,221.143049493206,0,0.13
2003-10-24,52.4359076004028,225.577444376038,0,0.125
2003-10-25,49.0207560396194,223.226808624315,0.06,0.1
2003-10-26,45.2777126512527,219.386315160739,0.01,0.09
2003-10-27,45.3058427457809,219.421761132883,0.005,0.115
2003-10-28,44.0755086755753,219.888937788262,0,0.11
2003-10-29,40.5305535469055,215.576472404123,0.06,0.11
2003-10-30,37.9552164154053,212.924112040317,0,0.11
2003-10-31,38.8061113471985,214.498321138964,0,0.1
2003-11-01,11.2635612487793,52,0.185,0.11
2003-11-02,45.8899718289375,125.730674175827,0.23,0.105
2003-11-03,51.4858706049919,127.165078318516,0.41,0.11
2003-11-04,73.2975008320808,132.317933127893,0.475,0.09
2003-11-05,108.387335999489,137.320862052562,0.57,0.08
2003-11-06,137.568397382736,140.041301770554,1.325,0.08
2003-11-07,230.843983400345,144.320027009,0.11,0.095
2003-11-08,317.979304840088,146.18556482267,0,0.08
2003-11-09,300.991854158402,145.930941884202,0,0.095
2003-11-10,282.025428409576,145.62586427889,0.02,0.08
2003-11-11,261.605713197708,145.216670123523,0.015,0.08
2003-11-12,243.038929927826,144.801661370936,0.02,0.085
2003-11-13,224.447797239304,144.32021895237,0,0.105
2003-11-14,207.976007143021,143.802980473312,0,0.11
2003-11-15,198.971510710716,120.95836124812,0,0.08
2003-11-16,184.323035513878,115.030462987338,0,0.085
2003-11-17,171.266741411209,115.724148926677,0,0.08
2003-11-18,157.780424870491,115.771623257327,0.01,0.08
2003-11-19,147.327946789742,114.436843016772,0.035,0.11
2003-11-20,136.79831132412,116.5563935976,0.1,0.115
2003-11-21,125.242451570511,121.378986404975,0,0.105
2003-11-22,119.594658230782,124.939056725289,0,0.11
2003-11-23,109.7602946527,136.290974850994,0,0.1
2003-11-24,100.51867401123,137.268215119922,0,0.09
2003-11-25,92.3181838235855,136.542915804788,0,0.1
2003-11-26,87.3433705511093,135.62922490222,0,0.1
2003-11-27,81.3155250549316,135.285142592477,0,0.095
2003-11-28,76.3850223913193,134.355447192696,0.015,0.1
2003-11-29,72.1711384496689,133.491541202702,0.045,0.115
2003-11-30,68.9006232385635,133.231875278441,0,0.105
2003-12-01,64.2850569992065,116.783007316788,0,0.1
2003-12-02,60.2866800470352,116.43958693076,0,0.115
2003-12-03,57.5477110137939,116.248204488986,0.005,0.09
2003-12-04,54.4225272054672,116.072424559614,0.005,0.08
2003-12-05,51.8205029439926,115.479221028019,0.275,0.095
2003-12-06,57.1386214447021,116.058587289734,0.105,0.1
2003-12-07,64.7032384719849,116.810541929199,0.04,0.1
2003-12-08,63.7806084737778,116.635890557858,0.04,0.105
2003-12-09,64.4469956140518,116.85722833254,0,0.08
2003-12-10,62.8327943725586,116.647577553658,0.115,0.09
2003-12-11,65.5401313924789,116.886935150365,0.085,0.09
2003-12-12,67.7611909542084,117.080805467822,0,0.11
2003-12-13,69.0655508747101,117.168215877605,0.105,0.095
2003-12-14,67.1514776706695,116.431862158661,0.775,0.09
2003-12-15,100.595949219704,118.092132727464,0.335,0.105
2003-12-16,139.430260896683,119.44959884358,0.02,0.08
2003-12-17,148.385257274628,119.663970309495,0.115,0.105
2003-12-18,138.930905960083,119.465946146425,0.01,0.105
2003-12-19,132.136736206055,119.354017509012,0,0.09
2003-12-20,123.12244248867,119.20261577768,0,0.105
2003-12-21,114.044222641945,118.961320415357,0,0.095
2003-12-22,106.585564515114,118.760785547205,0,0.095
2003-12-23,99.0838126373291,118.458092936092,0.155,0.085
2003-12-24,97.7545609760284,118.424502657657,0,0.1
2003-12-25,98.554014418602,118.576257782159,0,0.11
2003-12-26,92.1311836709976,118.338399838367,0,0.09
2003-12-27,87.1559346256256,118.110028976883,0,0.1
2003-12-28,80.7197689599991,117.890702399393,0,0.09
2003-12-29,75.850686873436,117.701716373754,0,0.09
2003-12-30,71.3007510213852,117.395836717723,0,0.105
2003-12-31,65.7843809347153,117.132805862003,0,0.105
2004-01-01,63.3403279037476,87.1586056323289,0,0.105
2004-01-02,57.5583177032471,86.7775715608689,0,0.1
2004-01-03,56.2679130325317,86.6116244364177,0,0.08
2004-01-04,53.2288883514404,86.3074625401368,0,0.08
2004-01-05,50.5261701431274,86.0136528471952,0,0.095
2004-01-06,47.936194767952,85.7809010383276,0,0.1
2004-01-07,45.518338947773,85.5594354609266,0,0.07
2004-01-08,42.8863085522652,85.0006912429815,0,0.09
2004-01-09,41.0803865814209,84.7678462594449,0,0.11
2004-01-10,39.1306236457825,84.6491469190668,0.01,0.11
2004-01-11,38.3151972727776,84.4869790414028,0,0.11
2004-01-12,36.7259370112419,84.1488177299496,0.01,0.1
2004-01-13,34.0180177226067,83.5871339061425,0,0.11
2004-01-14,34.1692855215073,83.5599114728742,0,0.12
2004-01-15,32.2722078514099,83.4704832581262,0,0.12
2004-01-16,31.0508570551872,82.9546093765506,0,0.12
2004-01-17,30.9605156860352,83.2494756490234,0,0.115
2004-01-18,29.6400350761414,82.1895780366223,0.27,0.11
2004-01-19,30.9240967898369,82.6611550270419,0.09,0.095
2004-01-20,32.2440347485542,82.5092069896624,0.115,0.1
2004-01-21,34.7952846488953,83.2259830416607,0.02,0.11
2004-01-22,39.2123379864693,84.7046278440604,0.01,0.11
2004-01-23,37.8465036005974,84.4423581249654,0,0.105
2004-01-24,37.0843767623901,84.3334759389235,0,0.12
2004-01-25,34.495283721447,83.9516425502944,0,0.12
2004-01-26,33.6215247917175,83.5923763235771,0,0.12
2004-01-27,30.2203127131462,82.8512965371761,0.065,0.11
2004-01-28,30.0016772341728,82.3366461571973,0.075,0.11
2004-01-29,31.0291410412788,82.6324468346647,0,0.105
2004-01-30,33.5867065315247,83.2117784333365,0.465,0.11
2004-01-31,39.081676243782,83.1517513149816,0.81,0.08
2004-02-01,67.0266507959366,102.85706813714,0.9,0.09
2004-02-02,119.887240097046,108.115307927746,0.145,0.12
2004-02-03,149.035294140816,109.657180215276,0,0.115
2004-02-04,149.344950819969,109.716394980447,0,0.11
2004-02-05,137.945240205765,109.334100870915,0,0.09
2004-02-06,127.995445784569,108.861925158983,0.035,0.1
2004-02-07,119.614369064331,108.692789490406,0.005,0.125
2004-02-08,111.939757521629,108.166042652998,0.005,0.125
2004-02-09,103.530144563675,107.892406185781,0.005,0.1
2004-02-10,97.1852089242935,107.435725716546,0,0.13
2004-02-11,89.4792340679169,107.023153510043,0.025,0.12
2004-02-12,83.254078209877,106.418681843106,0.02,0.125
2004-02-13,77.7706625127792,106.073390752788,0.105,0.12
2004-02-14,72.3860499420166,105.281439809641,0.035,0.105
2004-02-15,69.2632411956787,104.852396634982,0.08,0.115
2004-02-16,66.3708031845093,104.497844095357,0.02,0.13
2004-02-17,62.6693527669907,104.04953848202,0.05,0.1
2004-02-18,59.1685354390144,103.388669068212,0,0.125
2004-02-19,57.7978015971184,103.243426194929,0,0.12
2004-02-20,53.3082605905533,102.732615676396,0,0.11
2004-02-21,50.6086117854118,102.249261612965,0,0.13
2004-02-22,47.5473244638443,101.533890093118,0,0.14
2004-02-23,44.0924790949821,100.841895147562,0,0.14
2004-02-24,41.7196680870056,100.385891036767,0.01,0.13
2004-02-25,39.4792840681076,98.19863589063,0.735,0.12
2004-02-26,57.0836827926636,101.171945950803,0.865,0.115
2004-02-27,90.7788712844849,105.816730652779,0,0.13
2004-02-28,132.370941192627,109.243570623877,0,0.14
2004-02-29,124.193681258202,108.93198769492,0,0.1
2004-03-01,114.316760953903,112.722098902747,0,0.11
2004-03-02,106.409690461159,112.514238513971,0,0.115
2004-03-03,98.3462167682648,112.253271246403,0,0.11
2004-03-04,91.6147232055664,112.035099151616,0,0.105
2004-03-05,85.5244541683197,111.783508139783,0,0.11
2004-03-06,77.7907081823349,111.45489590541,0,0.13
2004-03-07,72.3866628046036,111.179417399222,0,0.14
2004-03-08,67.5454744567871,110.792481538769,0,0.15
2004-03-09,62.1870172271729,110.594092857722,0,0.16
2004-03-10,57.4628769454956,110.01606785409,0,0.15
2004-03-11,52.3970073385239,109.739226353126,0,0.16
2004-03-12,47.5470377459526,109.139043771934,0,0.13
2004-03-13,45.8985144000053,109.102049469232,0,0.155
2004-03-14,42.0402587695122,108.431520395047,0,0.12
2004-03-15,37.659606361866,107.621246909958,0,0.115
2004-03-16,38.191194393158,107.632679032173,0.195,0.12
2004-03-17,36.7935601701736,106.621813393879,0.195,0.14
2004-03-18,42.5899338488579,107.799274471367,0,0.15
2004-03-19,48.9824807972908,109.105869042399,0,0.145
2004-03-20,46.0726606025696,108.870345234453,0,0.125
2004-03-21,42.1651158781052,108.522438768627,0,0.15
2004-03-22,38.79490406847,107.739068160958,0,0.16
2004-03-23,37.4292804374695,107.6272829107,0.055,0.14
2004-03-24,32.8208547973633,106.426834184901,0.015,0.12
2004-03-25,32.2533311729431,106.620801775285,0.005,0.13
2004-03-26,30.7006004452705,106.114868630486,0,0.12
2004-03-27,29.3636236419678,105.801062016185,0.01,0.11
2004-03-28,26.0750470223427,104.383388840444,0.01,0.15
2004-03-29,25.5481895718575,104.690301571129,0.015,0.155
2004-03-30,26.6481151309013,105.005786426768,0,0.16
2004-03-31,24.5891114869118,104.459400554586,0,0.17
2004-04-01,21.2694756798744,143.353832653759,0,0.165
2004-04-02,21.4502991166115,143.525112877612,0,0.18
2004-04-03,18.3061739730835,135.18001073994,0,0.19
2004-04-04,17.6022784500122,136.466902768694,0,0.19
2004-04-05,15.6369961986542,129.159771689437,0,0.19
2004-04-06,23.7969021716118,152.098726201565,0,0.17
2004-04-07,23.7567932691574,153.221258898025,0.01,0.17
2004-04-08,28.7324513149261,161.094692197831,0,0.18
2004-04-09,31.2845154147148,165.210377413275,0,0.16
2004-04-10,29.1589945993423,161.999081726261,0.035,0.14
2004-04-11,22.4748193278313,152.817362298957,0.035,0.15
2004-04-12,18.6312951951027,140.055593580454,0.43,0.14
2004-04-13,9.05055999755859,60,0.605,0.155
2004-04-14,35.538463555336,155.221769683026,0.285,0.17
2004-04-15,51.0786235809326,167.272226955331,0,0.185
2004-04-16,65.5362713098526,173.287948424111,0,0.18
2004-04-17,58.5683489675522,172.084230802101,0,0.15
2004-04-18,55.1393876867294,171.005900012874,0,0.14
2004-04-19,48.7103425016403,168.415228065604,0,0.145
2004-04-20,44.6395323634148,166.018283784667,0,0.17
2004-04-21,40.158766105175,164.639239516898,0,0.15
2004-04-22,38.2611445703506,163.01735988596,0,0.16
2004-04-23,33.5011930732727,159.408946404659,0,0.15
2004-04-24,30.3938131523132,157.333272683826,0,0.165
2004-04-25,27.4843493008614,153.125749201984,0,0.14
2004-04-26,25.9194714546204,152.164745266243,0,0.15
2004-04-27,23.3519215278626,148.563170017788,0.03,0.175
2004-04-28,22.9008728923798,147.13697294966,0.01,0.16
2004-04-29,21.0407465519905,144.542401817833,0.045,0.145
2004-04-30,21.0324258728027,144.066402473542,0.025,0.14
2004-05-01,20.6617848095894,121.711409203894,0,0.135
2004-05-02,21.6888783941269,123.712090921877,0,0.14
2004-05-03,27.221556096077,128.849110137347,0.36,0.16
2004-05-04,38.1681819000244,133.173067540993,0.42,0.15
2004-05-05,53.8321208705902,137.855492581497,0,0.15
2004-05-06,77.6914512767792,142.480178288683,0,0.18
2004-05-07,71.0306812744141,141.830758017869,0,0.15
2004-05-08,66.8139997196197,141.331134300669,0,0.16
2004-05-09,59.9999291772842,140.288611257508,0,0.15
2004-05-10,54.7004655609131,139.620541005157,0.02,0.15
2004-05-11,49.9858798379898,138.579614580688,0,0.14
2004-05-12,69.2044543647766,142.532552851199,0.005,0.14
2004-05-13,92.9508032932281,145.064903369358,0.01,0.14
2004-05-14,101.732661323547,145.707807781366,0,0.14
2004-05-15,105.862271204948,145.941370209063,0.265,0.15
2004-05-16,103.261295385361,145.249038427149,0.195,0.15
2004-05-17,101.672006858349,144.833973558072,0.075,0.14
2004-05-18,88.8823379554749,143.758187379432,0.125,0.15
2004-05-19,84.5532911772728,143.313656593213,0.03,0.15
2004-05-20,92.0291098999977,144.064043093684,0,0.15
2004-05-21,94.8301542768478,144.370054708043,0,0.15
2004-05-22,104.766905373573,145.238643524717,0,0.16
2004-05-23,109.667028114319,145.775199837083,0,0.16
2004-05-24,114.101248716831,146.19797916578,0,0.16
2004-05-25,115.818493873119,146.219449705159,0,0.18
2004-05-26,115.890307374477,146.587416804851,0,0.19
2004-05-27,114.499199018955,146.531984682969,0,0.19
2004-05-28,114.10060887289,146.673360351429,0,0.19
2004-05-29,110.780418422699,146.578453441136,0,0.18
2004-05-30,112.414880517006,146.869029058263,0,0.19
2004-05-31,112.41903364563,147.050419987534,0,0.17
2004-06-01,133.876763341904,146.687286164664,0,0.18
2004-06-02,129.034089317322,146.680936812986,0.1,0.185
2004-06-03,133.072112361908,146.726639392037,0.02,0.17
2004-06-04,132.250434114456,146.520531804443,0.42,0.18
2004-06-05,114.911360527039,145.519146470119,0.285,0.18
2004-06-06,112.398833908081,144.924793158781,0.08,0.175
2004-06-07,103.923850921631,144.397370600828,0.12,0.18
2004-06-08,139.529408033371,145.849657713836,0.26,0.17
2004-06-09,79.7948015727997,141.705430786175,0.025,0.17
2004-06-10,56.7593979415894,137.554669223408,0.34,0.17
2004-06-11,58.3734592666626,137.726429312953,0.085,0.17
2004-06-12,58.8689058609009,138.32421291199,0,0.17
2004-06-13,52.9066751308441,136.997472396008,0,0.16
2004-06-14,57.4161807832718,138.48118543434,0,0.165
2004-06-15,70.6132444591522,141.083159850755,0.025,0.16
2004-06-16,81.8047279996872,142.63482908202,0,0.145
2004-06-17,99.3890132608414,144.160621092422,0.045,0.16
2004-06-18,31.7748560066223,129.915910594934,0.135,0.16
2004-06-19,118.949158875465,144.996490736732,0.31,0.175
2004-06-20,63.555847284317,139.188001858752,0.19,0.19
2004-06-21,29.5559231872559,125.14601762676,0.12,0.18
2004-06-22,30.7132523117065,126.416621851204,0.035,0.185
2004-06-23,28.5323018169403,124.609648761805,0.04,0.175
2004-06-24,26.8380096187592,123.030623519307,0,0.16
2004-06-25,25.8743682956696,123.546092408633,0,0.15
2004-06-26,22.7953847055435,120.273667599602,0,0.165
2004-06-27,21.0915517559052,119.135057259046,0,0.17
2004-06-28,19.8308776321411,117.00159177675,0,0.16
2004-06-29,16.0907256393433,108.555369940194,0.48,0.175
2004-06-30,21.3341693668365,116.310334139045,0.12,0.15
2004-07-01,28.4890651082993,118.707769024519,0.075,0.15
2004-07-02,28.618462143898,119.566232106227,0.04,0.17
2004-07-03,26.3170370788574,118.020977504562,0.045,0.175
2004-07-04,26.3632423009872,117.737096308891,0.005,0.16
